0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.4129124922710439,0.23026853572406114,0.10702034791276338,0.5696522961763151,0.3053254831161163,0.43303044307226035,0.024930735181280306,0.3036393486700649,0.657741240020563,0.2618508689029371,0.13518781951535208,0.24990741791132742,0.39560919045954734,0.3726520053196476,0.10787618726401949,0.4607697116939712,0.3003677012178364,0.91201721918509,0.18208303878191756,0.45659011594308574,0.9077555328278033,0.7317962496736947,0.47835800257200245,0.6401873103245461,0.7123889288385743,0.2741645106236764,0.8662170520058469,0.26938562301389213,0.7508496191754362,0.07858683624795237,0.0898883823707256,0.6961116918934882,0.7797818228356742,0.5598330896045771,0.795437447660025,0.3720324831224092,0.005009568212421711,0.7529372356304876,0.6325276840347985,0.727869211181918,0.002665587359382382,0.0874938448957463,0.3715800782323945,0.3320238821288958,0.4710698419454503,0.7307192072972231,0.8693134240008261,0.28305085145902553,0.8382267613473466,0.1320244506381496,0.45708516975527747,0.32296320758548,0.6156388465450482,0.9546581969764297,0.26275672554143137,0.8863313049237287,0.48288388241426594,0.4326503300854845,0.2913385539998202,0.02946141880154729,0.021671692372767115,0.6279974292988302,0.9199221493837781,0.10098923753817979,0.6578956101606245,0.9180829002464556,0.13641980880840288,0.9782347084467218,0.5085058768798272,0.4079331324965262,0.4525966913341736,0.638386011091124,0.9687963216468176,0.7908496361537218,0.739261918196574,0.03808842911266941,0.7925602507317532,0.9249030595455969,0.45197882073151496,0.986456207040705,0.1301648175431218,0.9520853421304214,0.20785708172691353,0.7747563588091037,0.3420608318727445,0.6219865360729456,0.2088995389482593,0.5771779214703319,0.8596537946748022,0.8805420705190918,0.44189611798532447,0.8290772594468481,0.49512655966162955,0.14547127889573563,0.0026656595529491733,0.2299604216883624,0.2178021097065368,0.27816923471088917,0.009454091209714743,0.9278091252030102
0.2139619201728724,0.3941413945298493,0.9128304994547042,0.357065554518025,0.37641874050093127,0.2717157309150745,0.5895155753468807,0.13011257175589996,0.087890113758058,0.9774753842473034,0.48770671360954143,0.8247837402139477,0.7194115829743039,0.2816738646512915,0.2187101247374612,0.15468022342167587,0.7792624977602883,0.2993559723515937,0.652177049465898,0.6932045479113724,0.7631644596488464,0.927466071301651,0.6498934285640745,0.36204212810563996,0.916073429745061,0.2579279143836919,0.8671744574926692,0.6658729482407176,0.4110048409728514,0.35957663163479825,0.611825790320842,0.03103887140791961,0.7831388856671824,0.5092375230509936,0.9920781542383121,0.503834671675531,0.8125085736567783,0.8362491742488883,0.09577566642678925,0.7989040310622568,0.6869976574509922,0.0058896750172036105,0.6559545827026504,0.2887682750770654,0.7516568080093845,0.37462778182042145,0.16546797491496967,0.9308548361537129,0.32764617431310894,0.31793059457754247,0.45802404339723857,0.6892393277174642,0.7465295773731736,0.36503388115735025,0.14223125056793962,0.7280103792863343,0.19978878869683758,0.2971390727155082,0.9345392670410251,0.4953844051921401,0.3227136422831185,0.2291751407750855,0.34581492271585623,0.261495327337516,0.39787030664968326,0.8834958153107998,0.13628023854838767,0.6314908965138349,0.1411159332216938,0.6277260629582802,0.47474135879987145,0.04984508132528065,0.5662067332938776,0.10921115766086131,0.023833014421329346,0.3134666937099079,0.21932743324340154,0.7805091089799983,0.24948059966420288,0.5080795500657787,0.15277122924947417,0.8812198561870018,0.1989469908115331,0.4008919431745177,0.035314513248624446,0.3863886710233929,0.3835332958435915,0.28012138992857083,0.8900761055129537,0.8390803434328327,0.9131942077957472,0.9802472205539047,0.9919641813824889,0.2861344093337066,0.6365053572032114,0.24966727213844453,0.0666755440202057,0.5056650430560828,0.244617340060589,0.9471774348848447
0.2043852252193945,0.7629249103292833,0.5087284588151402,0.9621727705135021,0.6387682668489167,0.7284556097028239,0.10834469763370425,0.8251771418104509,0.4906582894038164,0.4108004594527641,0.9765245560627004,0.9695298746625893,0.7105575051960412,0.8840394584020433,0.47071392604153506,0.7177388555730395,0.3256421767900921,0.32474013762245746,0.7412517407745718,0.648578022252058,0.4317219378714743,0.9362400977507749,0.8523053180736099,0.39548626262866526,0.01536815330514918,0.28671743842459285,0.47503748758772946,0.8982499812384644,0.6400968104797042,0.732223499266059,0.464545642929448,0.07088519905903101,0.8599428032682761,0.4215560054480991,0.727676032492558,0.37515307647780394,0.677523876697228,0.9917832330135017,0.9383100635801238,0.464213620310422,0.07464540405303155,0.48413875770233616,0.8022885871046745,0.29133478662841783,0.17520786417668188,0.2641025043263743,0.9461816536408018,0.31101244548500173,0.32515578183258054,0.7743337239708817,0.13497781389528385,0.29055881267946715,0.412593366633885,0.31847374856173327,0.3614357447681954,0.15769975646855006,0.628928205172029,0.021961324007046756,0.9462580862114133,0.5705414172049673,0.7739506641754171,0.6713343611266778,0.7015974542526063,0.5316029590612825,0.864621864625842,0.6666323539011618,0.4203641580376507,0.778580889067355,0.6626673128171667,0.7971556995220586,0.6790965675350951,0.5104822038560402,0.7135861153491024,0.6541297108234978,0.21964077394407688,0.895299356146843,0.30207186944874687,0.03185997698642029,0.85095028082211,0.050312875856387995,0.43363091129196996,0.06109432664397518,0.16350078787985856,0.05403241187179464,0.999934683115708,0.60898784286493,0.07601181297572457,0.6734820741545368,0.5971187218273809,0.6923545357122866,0.6426741452578272,0.44922853277758157,0.5822343524548006,0.3272611048951223,0.8499380427302292,0.37495579131846013,0.6545808923900068,0.6663423866883225,0.3381138343988669,0.7681546013534822
0.10426011235012933,0.4601409548915142,0.2466341656828681,0.5822990312247752,0.125916077471392,0.06890689858792032,0.6066874514314049,0.7562231741847559,0.9575422360221966,0.6056822123150292,0.5370301011117676,0.7199592009985377,0.7401139842979173,0.48497141837751745,0.4498877870403275,0.8853537276663888,0.7713533046652776,0.7702865496067827,0.3934095464363645,0.9424459969484833,0.8019436930131355,0.04429109146776844,0.9319864038985168,0.7177590553065508,0.2732486697396893,0.11044886003801846,0.6748223118492315,0.8265249714230406,0.009841909343104138,0.10584286119564956,0.4633017274447955,0.86841226411069,0.2999746766888819,0.42620217552062656,0.26284158002122104,0.49910743186065765,0.6679709841457013,0.9386424372827854,0.873139836816454,0.26510078195112596,0.7640477536008194,0.996989889768251,0.9911021394950439,0.4415372421465176,0.5960661625809597,0.38886581739174164,0.4818378748666411,0.9194864679179543,0.6368044553632674,0.17046184609183979,0.7578163389455903,0.36487369514431167,0.6207826984243329,0.6226617790117395,0.42307142306369483,0.6260105965538826,0.6661407659135657,0.6959426909215763,0.25048304059492443,0.14191371608784298,0.27056713401035193,0.8957114847355612,0.17279857314540037,0.04574325524430367,0.399164709749543,0.6325510258403348,0.499930967169962,0.8358945527049421,0.4942669213573313,0.7617152825935615,0.346592010755141,0.16320571200123168,0.7399301263090949,0.36897601148524983,0.4527428471525813,0.7407108708991987,0.8545705763066334,0.7604899518172628,0.7168162984778428,0.591156161938492,0.5452766549252585,0.24365905341939398,0.20244145243457423,0.37077981975977814,0.5852384116875295,0.5936989585023658,0.6214288097241589,0.47698932303423114,0.02282444381286597,0.29794797093995773,0.9419444360252864,0.37789141482636657,0.018729147410552094,0.20038922520640245,0.33717376934732246,0.817863409589092,0.9765551945830669,0.46295510367771253,0.009112823054988617,0.3449094077849767
0.2434271597435318,0.7605469019669037,0.0750866673751508,0.42198005610963896,0.24555496824034106,0.6149999474071087,0.913483617452293,0.9511935444289452,0.20302002190497437,0.6629922200215655,0.12521339311039736,0.7934760691061096,0.16607640522205358,0.9795418732070954,0.6858381080473671,0.6292289937422286,0.4748467627329258,0.23706242887400442,0.5140569883724703,0.743176052492024,0.10598956597501141,0.9159735827976331,0.5847238601520242,0.9983123857624568,0.9846778632264074,0.5894192323523361,0.806596747829491,0.7600988420923344,0.06619948805668441,0.7031033999715023,0.888388477837863,0.8249392708300949,0.3826779535478829,0.251235869815437,0.2083198635821787,0.5750055697392593,0.690413115909083,0.4807459623078735,0.2484844269402845,0.4114810455539275,0.005473684780320287,0.4652907564423474,0.8567571770363716,0.622320455333605,0.23229429902725618,0.018137885419323707,0.6637101081425122,0.002136238934023038,0.7508222118534023,0.002676707320349636,0.44991157248065383,0.5088261434224092,0.8023363006785142,0.9666929992464198,0.5654463731152036,0.9390686886494751,0.9887389106364302,0.07769764175925853,0.4505132832581864,0.7657201945489491,0.10429440216709096,0.07847310549349096,0.8192704519379085,0.3664491368080065,0.9164000463475266,0.4254400458671228,0.7877613735136161,0.42609916279771354,0.5292408596435411,0.698933207141838,0.9394265901723376,0.09455315288423616,0.943573171303581,0.2909361406551799,0.8047117227071672,0.6171268203227808,0.6264478671640439,0.4027863161609341,0.26419408951094125,0.15769443821418638,0.1228984553953445,0.507637723864477,0.8454152454448168,0.675923634447039,0.2929682014764593,0.11141262670023644,0.43744127759926243,0.3925230637463929,0.33438152555598877,0.5150419700400938,0.48515682360888057,0.2946878681356455,0.4305344979468664,0.3252677653991406,0.45097061257634674,0.575694866764527,0.9449197163766483,0.19101733828592304,0.6680198193808635,0.5044484718766459
0.8399848126766415,0.8126526450478536,0.7188140188687223,0.2919246424815992,0.8966319393276456,0.7405881090449205,0.28065070467614384,0.31582515410878476,0.23588445881688824,0.2960283802516295,0.10137737337297115,0.11603826992594723,0.2771478837677853,0.6014303174199965,0.23127505010916627,0.03723961590236724,0.9336612960498125,0.9459924400332889,0.41854005369265224,0.5509984685960878,0.8656213583772485,0.29388652530697434,0.3514837428791133,0.07627831500677573,0.01974391779536422,0.0508539695437239,0.779282975221195,0.9543678070194678,0.8358369714329235,0.9212482724101031,0.792971006905591,0.6362725806386754,0.1301733037737396,0.4577162105100099,0.4019066057905083,0.3477000021012878,0.47727477099860194,0.677724470427525,0.8836928111868673,0.5174228676603795,0.3204173166394708,0.06628787156184524,0.011934690910690882,0.4210436300339221,0.9085349640570908,0.7351982189559297,0.4730510466199326,0.9904610174091703,0.45145389484986576,0.781297530400207,0.5947856265119352,0.09661352421339853,0.014577359296891301,0.05801696587248262,0.6222292877560103,0.23743573119191375,0.39941581492262945,0.19105100431643474,0.8957258498414016,0.20334879769330205,0.42864139809615376,0.8459300072969966,0.3502078978146056,0.7774951887848294,0.7387077167272527,0.17053522131360055,0.17988585925859768,0.1113591963370103,0.2341501355423783,0.6994567416211249,0.7804055127308344,0.2512887178541129,0.7760340393376575,0.7405541319081768,0.10529283541018963,0.7266084859879236,0.9087134686201658,0.9080667973540383,0.5187215831056193,0.8180721404914818,0.9411372884206722,0.7906687859184329,0.9227363259526572,0.7586792138607458,0.5734097250599716,0.2784216189755655,0.21403009904414505,0.8068329900002104,0.19122557677220398,0.503723566761413,0.24622205442159617,0.44184154085351,0.7733915270494126,0.6583135154247464,0.5080466990994935,0.5710958854704551,0.4732724948861735,0.18924819971152584,0.16220424028650315,0.27830678530481845
0.8065977823313504,0.4887934374898314,0.773884403963573,0.08130024885651677,0.9797610886736058,0.2650420592038296,0.8463519541567796,0.861897446621741,0.30776254647469703,0.4025469105848448,0.37308956201484356,0.29402343063200986,0.6213834793346685,0.9627375359711772,0.38309000752150923,0.05938837652736473,0.2477150962502236,0.04346490610536957,0.384307965703483,0.7710701087253572,0.9912155530865234,0.0792809650787879,0.8410813631839259,0.3933997037847399,0.32210990417631746,0.3697781068364263,0.9190284412111158,0.3878757332444972,0.8124953763398333,0.16283122076517653,0.3081995297987371,0.016960316479552873,0.8622378514012387,0.39585551971904787,0.9698121868979208,0.45810648071391846,0.8694169951757503,0.1737341819840108,0.8188612666644116,0.8443256433986298,0.9014085142756412,0.006829160177054372,0.3829780313133754,0.9620367555497091,0.02954783683357254,0.17516212874154136,0.442458374405303,0.9522872342157473,0.8868990505631387,0.6384799671987561,0.20218054527513118,0.10192673573170752,0.9934492663467182,0.5791228063688995,0.25296239805653364,0.39793809537649527,0.313749678773926,0.25503122939501266,0.4934572351406894,0.8706705960350604,0.8929460090504364,0.6125734250139575,0.09552955389649298,0.8963062682377082,0.9309641012965528,0.8263434771280347,0.9059576193979051,0.03531257129575893,0.9218634010400373,0.455207994461694,0.2889481602863173,0.7914204055496624,0.8618366924894292,0.27843807263670084,0.28640182804688874,0.41367681883610985,0.7010094023300085,0.508512338177027,0.14984792343210585,0.6485011135961656,0.5914452067408169,0.22685994121924002,0.6034956911186229,0.29343535680578703,0.9442995229072421,0.3659907989910651,0.5275149514152473,0.8920066182151128,0.5546174969340135,0.7680961477053717,0.7406441724829504,0.817119428755921,0.7483879134236393,0.02497603301927942,0.7252866961398569,0.5320868639494605,0.821460949926245,0.46017719172537064,0.8760583369655175,0.8960881385324017
0.47040693201217887,0.2372601922815839,0.333964728366795,0.7027468770417599,0.7302832882331092,0.2832588473881221,0.726353547258572,0.23281555991889546,0.533414942633649,0.02995409227474166,0.8747400872821136,0.6243213908404526,0.25539581855763416,0.6453171176320671,0.7208415951724441,0.5588385360205967,0.8903332201716722,0.5299320361460658,0.12081653247921365,0.23645987861593598,0.9236647313348363,0.34207885717369224,0.10021471578281116,0.03768402197563825,0.20888901234777124,0.6308978403794842,0.13188316843405767,0.7752998973773161,0.2783660478820573,0.5236966683032162,0.36352168609459057,0.8423743602892815,0.12362204969513402,0.9780201285662009,0.8792506406539362,0.5810751582073425,0.3735378685535292,0.26356608884936583,0.9909595157075841,0.6484171429036424,0.5299021654810856,0.8701885376256842,0.36911977882254,0.8759131282168547,0.5122044021197896,0.806443933843035,0.4864140810361529,0.21371612465785383,0.596941416902344,0.7041960775086329,0.6647481609371112,0.519373719361512,0.6526740081669546,0.10897456422565843,0.7094214662896315,0.010230362112623514,0.29488134587639137,0.3694288125619075,0.5928231688179304,0.7747316959255512,0.9601837536828522,0.6920146265431496,0.3299062043857264,0.967968066652836,0.7870941113801248,0.8451849507412506,0.47170316888852537,0.5520604925755593,0.974726209211976,0.9116524037970554,0.24066748583033148,0.5640375583194481,0.18535069664657156,0.5237230830952384,0.13255051338922064,0.9321092232900756,0.6906954839435677,0.33761892606913746,0.9147555535757449,0.7314250736438377,0.6702812359602801,0.7731032912051022,0.39562844961834887,0.299726261387426,0.31167217757218524,0.11897895453548046,0.5841235852071205,0.04063576090428633,0.6496568657783237,0.800560787926542,0.4142503012358393,0.14392501430523263,0.9891990105455605,0.9299571675658713,0.12935847775172493,0.138887597128865,0.09281500120530983,0.1687269266916721,0.21777298295856118,0.39832628238285317
0.30562722142788634,0.36783343735538143,0.3924348995742941,0.03088440531057357,0.33486705978171705,0.955432640030094,0.5977605013344899,0.0970329473497854,0.260856068501793,0.544074370440623,0.44673826982842635,0.28328720195989754,0.6554977325728111,0.08331575726248786,0.8223203371168012,0.939113812701249,0.6787911529478172,0.5264183513169944,0.4049882204053079,0.7148181880344908,0.00237051533387167,0.8590484860690357,0.16144765685165208,0.6830278325023229,0.7486907605754167,0.6579480412456765,0.7784590743763743,0.5849561670608898,0.12284152859308783,0.39791784291372223,0.20786994803232806,0.048074341008734756,0.8471245577187522,0.11271451856157577,0.24986937346530846,0.7608672981771708,0.31628146618019937,0.9305727606440635,0.979858587294839,0.13786803886290055,0.7457954659074584,0.9015193786985468,0.2198226573624975,0.8365042517274488,0.7642772724706639,0.5403178418012924,0.10754099645260828,0.25046030263677177,0.16589779325490261,0.447287325599824,0.9955831539300686,0.8408616892849161,0.9783899583542108,0.6203797474557209,0.6194623365164483,0.926684951230407,0.38535880752998597,0.570533550672457,0.01374532628141667,0.049380701393830106,0.36808306380205025,0.4533076715651775,0.7461231131397585,0.7671264733186439,0.8881467509024448,0.5990619637600073,0.08735092630377261,0.8507456279127872,0.4718368928933768,0.2214354265109031,0.6795533468429155,0.5800483041479294,0.034104459081312655,0.6578672560761244,0.23821157335719778,0.14097022521193447,0.18714647591390154,0.9701452196026508,0.413308066308801,0.44715916126013666,0.3331957154355094,0.9057335160784051,0.5185503505360145,0.8512211052535312,0.7907519666957669,0.27661316150964443,0.2791157435504332,0.3964389825625273,0.9902779094494506,0.20093740102614188,0.0014261883215797022,0.5367906471784618,0.61569114515833,0.14735674662026277,0.3570563138118581,0.7472727440645813,0.14438302084901755,0.8216582805105169,0.5779322932838709,0.681829869457131
0.7971368751466915,0.26319289060843165,0.021398942194169046,0.234210208419379,0.9153504871682008,0.4281448001744217,0.3534132971536066,0.12269847605573603,0.6853283395674794,0.6450312866795815,0.7653907978554769,0.017860616832276133,0.5391868476822906,0.47563221680273404,0.5020101471446432,0.4233175683561037,0.003170402871966904,0.6584846471998599,0.0016414498801686772,0.5111345905122209,0.3406726722154113,0.9007657485570373,0.9566989891137526,0.26681291543246155,0.20784064781078537,0.24225557821105181,0.060327212326894086,0.7400689219917422,0.13104113501921122,0.23737361210692842,0.4735896325485177,0.14536253312764058,0.26404297257584,0.8918262087383956,0.964125487108779,0.365151954959387,0.5504447779113377,0.9516843389084781,0.8997030248716256,0.37475715028717727,0.3712224664870065,0.7052707219372762,0.7320303919881708,0.6047810270670567,0.13587383270103037,0.4445380612279669,0.926232535898772,0.983668571358043,0.15637422750703767,0.8470547920827052,0.39491094685767936,0.6045701223399187,0.9556185221278426,0.7833722599963615,0.2806769235123282,0.25347389908643436,0.3602561637058096,0.47869485844735693,0.8420821175436806,0.6959013228670344,0.6962769998873963,0.8904702223242706,0.6736469559011289,0.7447700372030435,0.24784789824213904,0.4900912446296164,0.6663721564221408,0.5428973065597886,0.44587639427457804,0.9137674020617202,0.5854806818738104,0.5835757061517352,0.34129664182562547,0.2670507543590914,0.8063504686883921,0.379428528790555,0.5951588605845113,0.8539767828282663,0.8237824704014247,0.17463467257375143,0.45132844634141134,0.44913439673479727,0.7564088690746916,0.8640984683505597,0.19230201562151306,0.19566062518817473,0.18835959469074381,0.2880951405133978,0.7452267856285871,0.32830386525180844,0.9014105670716662,0.05285020058648393,0.21100737450668738,0.9681306884966082,0.35805644971920325,0.548815843417426,0.9471220171686889,0.6976235640422184,0.6113399565704806,0.15487947959578907
